max_temp,min_temp,igmin,min_grass,pressure_cbl,wind_speed,max_10minute_wind,dir_10minute_wind,max_gust,sun,dos,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,year,month,day,temp_range,smd_combined,heatwave,high_wind,Cluster,extreme_rain,solar_cluster,extreme_gust,date,temperature_forecast
0.34,0.11,1.0,-0.98,1000.4,-0.9,-0.26,-0.74,-0.4,2.5,-0.02,12.05,1.1,-0.44,5.75,5.75,5.3,53.43,-6.24,1993.0,9.0,28.0,8.4,5.6,1.0,1.0,1.0,0.0,1.0,0.0,1993-09-28,-0.2083488400521449
0.07,0.92,0.0,1.17,990.4,0.45,0.2,-0.74,0.33,0.0,-0.02,12.5,0.8,-0.72,0.0,-3.45,-3.45,53.43,-6.24,1993.0,9.0,29.0,3.5,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-09-29,-0.2083488400521449
-0.05,0.33,0.0,0.35,982.4,0.85,0.65,-1.09,0.74,4.9,-0.02,12.0,1.4,-0.03,0.0,-0.1,-3.45,53.43,-6.24,1993.0,9.0,30.0,5.5,-1.18,1.0,1.0,0.0,0.0,1.0,1.0,1993-09-30,-0.2083488400521449
0.23,0.09,0.0,0.54,975.1,-0.27,0.04,-1.09,-0.09,7.1,-0.02,12.02,1.5,0.03,1.1,1.1,-3.45,53.43,-6.24,1993.0,10.0,1.0,8.0,-0.42,1.0,1.0,0.0,0.0,2.0,1.0,1993-10-01,-0.2083488400521449
-0.17,0.11,0.0,0.15,981.5,-0.0,-0.26,0.77,-0.09,1.0,-0.02,11.1,0.8,-0.65,1.8,1.8,-2.8,53.43,-6.24,1993.0,10.0,2.0,5.9,0.27,1.0,1.0,0.0,0.0,0.0,1.0,1993-10-02,-0.2083488400521449
-0.15,0.36,0.0,0.37,985.4,-0.49,0.04,0.66,-0.09,0.0,-0.02,11.42,0.6,-0.86,0.0,-1.3,-3.45,53.43,-6.24,1993.0,10.0,3.0,4.9,-1.58,1.0,1.0,0.0,1.0,0.0,1.0,1993-10-03,-0.2083488400521449
0.36,0.2,0.0,-0.69,982.4,-0.67,-0.57,-1.09,-0.4,5.7,-0.02,10.95,1.4,-0.17,0.0,-3.0,-3.45,53.43,-6.24,1993.0,10.0,4.0,8.1,-2.15,1.0,1.0,0.0,1.0,2.0,0.0,1993-10-04,-0.2083488400521449
-0.23,0.56,0.0,0.77,980.5,-0.36,-0.11,-1.56,0.12,0.3,-0.02,11.58,0.6,-0.86,0.0,-3.45,-3.45,53.43,-6.24,1993.0,10.0,5.0,3.6,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-10-05,-0.2083488400521449
-0.4,0.56,0.0,0.79,981.3,0.31,0.5,1.83,0.43,0.0,-0.02,10.85,0.7,-0.79,0.0,-3.45,-3.45,53.43,-6.24,1993.0,10.0,6.0,2.8,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-10-06,-0.2083488400521449
-0.07,0.15,0.0,0.73,986.0,-1.26,-0.88,0.31,-0.71,0.0,-0.02,11.05,0.7,-0.86,0.0,-1.8,-3.45,53.43,-6.24,1993.0,10.0,7.0,6.2,-1.75,1.0,1.0,0.0,1.0,0.0,0.0,1993-10-07,-0.2083488400521449
0.17,0.22,0.0,-0.42,990.6,-0.16,-0.11,-1.44,-0.19,2.0,-0.02,10.78,1.0,-0.44,0.9,0.9,-3.45,53.43,-6.24,1993.0,10.0,8.0,7.1,-0.55,1.0,1.0,0.0,0.0,0.0,1.0,1993-10-08,-0.2083488400521449
0.23,0.09,0.0,0.85,990.0,-0.65,-0.26,-1.09,-0.4,5.2,-0.02,11.8,0.9,-0.51,0.0,-3.2,-3.45,53.43,-6.24,1993.0,10.0,9.0,8.0,-2.22,1.0,1.0,0.0,1.0,1.0,0.0,1993-10-09,-0.2083488400521449
-0.15,-0.36,0.0,-0.46,991.8,-1.32,-1.18,0.54,-1.32,3.6,-0.02,10.65,0.8,-0.72,0.6,0.6,-3.45,53.43,-6.24,1993.0,10.0,10.0,8.1,-0.75,1.0,1.0,2.0,0.0,1.0,0.0,1993-10-10,-0.2083488400521449
0.05,-0.34,0.0,-0.62,987.4,-1.03,-1.03,-1.91,-0.91,4.6,-0.02,11.0,0.9,-0.65,1.4,1.4,-3.45,53.43,-6.24,1993.0,10.0,11.0,9.0,-0.22,1.0,1.0,2.0,0.0,1.0,0.0,1993-10-11,-0.2083488400521449
-0.42,0.51,0.0,0.56,985.5,1.03,0.5,-2.03,0.43,0.0,-0.02,10.9,0.7,-0.79,0.0,-3.45,-3.45,53.43,-6.24,1993.0,10.0,12.0,2.9,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-10-12,-0.2083488400521449
-0.89,-0.05,0.0,0.35,992.8,0.38,-0.11,-2.14,0.02,1.9,-0.02,10.02,1.1,-0.38,0.0,-3.45,-3.45,53.43,-6.24,1993.0,10.0,13.0,3.1,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-10-13,-0.2083488400521449
-0.83,-0.9,1.0,-0.83,1000.2,-0.27,-0.26,-2.26,-0.4,8.9,-0.02,8.65,1.2,-0.38,1.2,1.2,-3.45,53.43,-6.24,1993.0,10.0,14.0,7.2,-0.35,1.0,1.0,2.0,0.0,2.0,0.0,1993-10-14,-0.2083488400521449
-0.93,-1.24,1.0,-0.98,1007.5,-0.56,-0.88,1.47,-0.81,7.7,-0.02,7.58,1.2,-0.38,2.3,2.3,-3.45,53.43,-6.24,1993.0,10.0,15.0,8.2,0.38,1.0,1.0,2.0,0.0,2.0,0.0,1993-10-15,-0.2083488400521449
-1.11,-1.63,1.0,-1.31,1014.5,-1.01,-1.49,1.36,-1.43,8.8,-0.02,6.6,0.9,-0.58,3.2,3.2,-3.45,53.43,-6.24,1993.0,10.0,16.0,9.0,0.98,1.0,1.0,2.0,0.0,2.0,0.0,1993-10-16,-0.2083488400521449
-0.89,-1.6,1.0,-1.19,1021.8,-1.08,-1.18,-2.26,-1.22,8.9,-0.02,6.38,0.9,-0.65,4.0,4.0,-3.45,53.43,-6.24,1993.0,10.0,17.0,10.0,1.52,1.0,1.0,2.0,0.0,2.0,0.0,1993-10-17,-0.2083488400521449
-0.44,-0.81,1.0,-1.7,1026.9,-1.37,-0.88,-0.86,-0.71,5.8,-0.02,6.5,0.9,-0.65,4.9,4.9,-3.3,53.43,-6.24,1993.0,10.0,18.0,8.7,2.17,1.0,1.0,2.0,0.0,2.0,0.0,1993-10-18,-0.2083488400521449
-0.38,-0.52,1.0,-1.7,1023.0,-1.32,-1.33,0.31,-1.22,1.5,-0.02,6.88,1.0,-0.58,5.75,5.75,-2.2,53.43,-6.24,1993.0,10.0,19.0,7.7,3.1,1.0,1.0,2.0,0.0,0.0,0.0,1993-10-19,-0.2083488400521449
-0.4,-0.54,0.0,0.23,1017.9,-0.09,-0.42,1.36,-0.4,2.5,-0.02,7.8,0.9,-0.65,5.75,5.75,-1.4,53.43,-6.24,1993.0,10.0,20.0,7.7,3.37,1.0,1.0,2.0,0.0,1.0,0.0,1993-10-20,-0.2083488400521449
-0.68,-1.04,0.0,-0.75,1021.4,-0.54,-0.72,1.12,-0.5,8.2,-0.02,7.0,1.0,-0.58,5.75,5.75,-0.3,53.43,-6.24,1993.0,10.0,21.0,8.5,3.73,1.0,1.0,2.0,0.0,2.0,0.0,1993-10-21,-0.2083488400521449
-0.56,-1.18,1.0,-1.18,1023.8,-1.5,-1.49,0.66,-1.74,5.2,-0.02,6.82,0.6,-0.79,5.75,5.75,0.3,53.43,-6.24,1993.0,10.0,22.0,9.7,3.93,1.0,1.0,2.0,0.0,1.0,0.0,1993-10-22,-0.2083488400521449
-0.38,-0.54,1.0,-1.08,1024.8,-1.66,-1.95,-1.79,-1.74,6.2,-0.02,7.0,0.6,-0.86,5.75,5.75,1.0,53.43,-6.24,1993.0,10.0,23.0,7.8,4.17,1.0,1.0,2.0,0.0,2.0,0.0,1993-10-23,-0.2083488400521449
-0.27,-0.32,0.0,-0.54,1026.9,-1.19,-1.18,-2.26,-1.22,0.1,-0.02,7.98,0.6,-0.92,5.75,5.75,1.6,53.43,-6.24,1993.0,10.0,24.0,7.3,4.37,1.0,1.0,2.0,0.0,0.0,0.0,1993-10-24,-0.2083488400521449
-0.48,0.06,0.0,-0.54,1028.4,-1.3,-1.64,-1.56,-1.43,0.3,-0.02,8.68,0.6,-0.92,5.75,5.75,2.2,53.43,-6.24,1993.0,10.0,25.0,4.6,4.57,1.0,1.0,2.0,0.0,0.0,0.0,1993-10-25,-0.2083488400521449
-0.4,0.36,0.0,0.56,1026.8,-1.43,-1.49,-1.09,-1.53,0.8,-0.02,9.05,0.8,-0.79,5.75,5.75,3.0,53.43,-6.24,1993.0,10.0,26.0,3.7,4.83,1.0,1.0,1.0,0.0,0.0,0.0,1993-10-26,-0.2083488400521449
-0.66,0.29,0.0,0.64,1023.8,-0.7,-0.72,-1.33,-0.5,0.0,-0.02,8.7,0.9,-0.72,5.75,5.75,3.9,53.43,-6.24,1993.0,10.0,27.0,2.7,5.13,1.0,1.0,1.0,0.0,0.0,0.0,1993-10-27,-0.2083488400521449
-0.68,0.29,0.0,0.5,1019.3,0.18,-0.26,-1.33,-0.4,0.0,-0.02,8.55,1.0,-0.58,5.75,5.75,4.9,53.43,-6.24,1993.0,10.0,28.0,2.6,5.47,1.0,1.0,1.0,0.0,0.0,0.0,1993-10-28,-0.2083488400521449
-0.4,0.58,0.0,0.77,1019.3,-1.01,-1.33,-1.79,-1.32,0.0,-0.02,9.35,0.8,-0.79,5.75,5.75,5.7,53.43,-6.24,1993.0,10.0,29.0,2.7,5.73,1.0,1.0,1.0,0.0,0.0,0.0,1993-10-29,-0.2083488400521449
-0.64,0.56,0.0,0.44,1019.5,-0.45,-0.88,-2.14,-0.81,1.0,-0.02,9.15,0.9,-0.65,5.75,5.75,5.75,53.43,-6.24,1993.0,10.0,30.0,1.6,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1993-10-30,-0.2083488400521449
-0.68,0.42,0.0,0.77,1014.8,-0.52,-0.72,-1.56,-0.71,0.0,-0.02,9.0,1.0,-0.65,5.75,5.75,5.75,53.43,-6.24,1993.0,10.0,31.0,2.0,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1993-10-31,-0.2083488400521449
-0.87,0.4,0.0,0.5,1008.0,-1.5,-1.64,-1.21,-1.53,0.0,-0.02,8.57,0.8,-0.79,5.75,5.75,5.75,53.43,-6.24,1993.0,11.0,1.0,1.2,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1993-11-01,-0.2083488400521449
-0.99,0.18,0.0,0.27,999.4,-0.65,-0.72,-1.21,-0.71,0.0,-0.02,8.48,0.9,-0.72,5.75,5.75,5.75,53.43,-6.24,1993.0,11.0,2.0,1.6,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1993-11-02,-0.2083488400521449
-0.56,0.38,0.0,0.35,996.2,-1.57,-1.49,-1.44,-1.43,0.0,-0.02,9.0,0.5,-0.99,5.75,5.75,5.75,53.43,-6.24,1993.0,11.0,3.0,2.8,5.75,1.0,1.0,1.0,1.0,0.0,0.0,1993-11-03,-0.2083488400521449
0.15,0.27,0.0,-0.35,998.1,-1.28,-1.33,-0.16,-1.01,5.2,-0.02,9.28,0.5,-0.99,5.75,5.75,5.75,53.43,-6.24,1993.0,11.0,4.0,6.8,5.75,1.0,1.0,1.0,0.0,1.0,0.0,1993-11-04,-0.2083488400521449
0.07,0.58,0.0,-0.02,1000.6,-1.08,-1.18,-2.03,-1.32,0.8,-0.02,9.65,0.6,-0.99,5.75,5.75,5.75,53.43,-6.24,1993.0,11.0,5.0,5.0,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1993-11-05,-0.2083488400521449
-0.17,0.74,0.0,1.21,1001.7,-0.92,-1.18,-2.03,-1.22,0.1,-0.02,10.55,0.4,-1.06,5.75,5.75,5.75,53.43,-6.24,1993.0,11.0,6.0,3.1,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1993-11-06,-0.2083488400521449
-0.66,0.11,0.0,0.5,1003.1,-0.63,-0.42,1.36,-0.29,0.0,-0.02,9.68,0.5,-0.99,5.75,5.75,2.9,53.43,-6.24,1993.0,11.0,7.0,3.5,4.8,1.0,1.0,1.0,1.0,0.0,1.0,1993-11-07,-0.2083488400521449
-0.89,-0.59,0.0,-0.33,1009.2,-0.4,-0.72,1.12,-0.71,7.8,-0.02,7.8,0.7,-0.86,5.75,5.75,3.6,53.43,-6.24,1993.0,11.0,8.0,5.5,5.03,1.0,1.0,2.0,0.0,2.0,0.0,1993-11-08,-0.2083488400521449
-0.44,-0.41,1.0,-0.85,1000.0,0.49,0.96,0.07,1.15,0.6,-0.02,7.75,1.0,-0.65,5.75,5.75,0.5,53.43,-6.24,1993.0,11.0,9.0,6.9,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1993-11-09,-0.2083488400521449
-1.05,-1.06,1.0,-1.0,1001.9,-0.49,-0.88,0.54,-1.01,3.5,-0.02,7.02,0.4,-1.13,5.75,5.75,0.9,53.43,-6.24,1993.0,11.0,10.0,6.8,4.13,1.0,1.0,2.0,0.0,1.0,0.0,1993-11-10,-0.2083488400521449
-0.89,-1.06,1.0,-0.87,1005.3,-0.0,-0.42,0.54,-0.6,7.0,-0.02,5.95,0.5,-1.06,5.75,5.75,1.3,53.43,-6.24,1993.0,11.0,11.0,7.6,4.27,1.0,1.0,2.0,0.0,2.0,0.0,1993-11-11,-0.2083488400521449
-0.74,-0.54,0.0,-0.44,1003.7,0.07,0.04,-0.04,0.22,1.1,-0.02,6.42,0.6,-0.92,4.3,4.3,-1.8,53.43,-6.24,1993.0,11.0,12.0,6.0,2.27,1.0,1.0,0.0,1.0,0.0,1.0,1993-11-12,-0.2083488400521449
-1.25,-0.61,0.0,-0.33,997.3,-0.27,0.35,1.59,0.74,0.0,-0.02,6.7,0.3,-1.13,0.0,-3.45,-3.45,53.43,-6.24,1993.0,11.0,13.0,3.8,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-11-13,-0.2083488400521449
-1.07,-0.86,0.0,-0.64,1009.6,0.2,-0.11,1.12,0.12,7.8,-0.02,5.98,0.6,-0.99,0.6,0.6,-3.45,53.43,-6.24,1993.0,11.0,14.0,5.8,-0.75,1.0,1.0,0.0,0.0,2.0,1.0,1993-11-14,-0.2083488400521449
-0.76,-0.88,1.0,-1.29,1020.2,-0.2,-0.11,-0.16,0.12,0.0,-0.02,5.62,0.9,-0.72,1.5,1.5,-3.45,53.43,-6.24,1993.0,11.0,15.0,7.4,-0.15,1.0,1.0,2.0,0.0,0.0,1.0,1993-11-15,-0.2083488400521449
-0.6,0.31,0.0,0.35,1017.3,0.13,0.2,-0.39,0.22,0.0,-0.02,6.98,1.2,-0.51,2.8,2.8,-3.45,53.43,-6.24,1993.0,11.0,16.0,2.9,0.72,1.0,1.0,0.0,0.0,0.0,1.0,1993-11-16,-0.2083488400521449
-0.68,0.38,0.0,-0.06,1013.8,0.76,0.65,-0.51,0.74,1.6,-0.02,6.78,1.0,-0.65,3.7,3.7,-3.45,53.43,-6.24,1993.0,11.0,17.0,2.2,1.32,1.0,1.0,0.0,0.0,0.0,1.0,1993-11-17,-0.2083488400521449
-0.68,0.4,0.0,0.37,1010.8,1.28,0.96,-0.63,0.84,0.2,-0.02,7.15,1.2,-0.44,4.9,4.9,-3.1,53.43,-6.24,1993.0,11.0,18.0,2.1,2.23,1.0,1.0,0.0,0.0,0.0,1.0,1993-11-18,-0.2083488400521449
-0.76,-0.32,0.0,0.17,1012.5,0.42,0.96,-0.63,0.84,3.2,-0.02,6.82,0.7,-0.92,5.6,5.6,-2.3,53.43,-6.24,1993.0,11.0,19.0,4.9,2.97,1.0,1.0,0.0,0.0,1.0,1.0,1993-11-19,-0.2083488400521449
-1.05,-0.9,1.0,-1.64,1014.1,-1.05,-1.18,-1.21,-1.12,7.2,-0.02,5.18,0.4,-1.13,5.75,5.75,-1.8,53.43,-6.24,1993.0,11.0,20.0,6.1,3.23,1.0,1.0,2.0,0.0,2.0,0.0,1993-11-20,-0.2083488400521449
-1.5,-0.97,1.0,-1.06,1011.8,-0.11,0.04,-1.56,0.12,5.5,-0.02,4.88,0.6,-0.99,4.4,4.4,-3.3,53.43,-6.24,1993.0,11.0,21.0,4.2,1.83,1.0,1.0,2.0,1.0,1.0,1.0,1993-11-21,-0.2083488400521449
-1.87,-1.58,1.0,-1.87,1013.6,-1.55,-0.88,-1.21,-1.01,3.1,-0.02,3.88,0.2,-1.2,4.2,4.2,-3.3,53.43,-6.24,1993.0,11.0,22.0,5.1,1.7,1.0,1.0,2.0,0.0,1.0,0.0,1993-11-22,-0.2083488400521449
-1.34,-1.49,1.0,-2.27,1007.4,-1.57,-1.33,-0.98,-1.43,4.3,-0.02,3.28,0.2,-1.2,4.3,4.3,-3.0,53.43,-6.24,1993.0,11.0,23.0,7.3,1.87,1.0,1.0,2.0,0.0,1.0,0.0,1993-11-23,-0.2083488400521449
-1.29,-0.66,1.0,-1.58,1000.4,0.76,0.5,-0.98,0.33,0.0,-0.02,4.3,0.7,-0.86,0.0,-1.8,-3.45,53.43,-6.24,1993.0,11.0,24.0,3.8,-1.75,1.0,1.0,0.0,1.0,0.0,1.0,1993-11-24,-0.2083488400521449
-0.72,-0.84,1.0,-1.27,1010.0,-0.52,-0.26,-0.28,-0.09,3.0,-0.02,5.15,0.6,-0.99,0.0,-0.8,-3.45,53.43,-6.24,1993.0,11.0,25.0,7.4,-1.42,1.0,1.0,2.0,0.0,1.0,1.0,1993-11-25,-0.2083488400521449
-0.85,-1.31,1.0,-2.2,1018.1,-0.76,-0.26,-0.74,-0.09,4.8,-0.02,4.05,0.0,-1.4,0.0,-0.1,-3.45,53.43,-6.24,1993.0,11.0,26.0,8.9,-1.18,1.0,1.0,2.0,0.0,1.0,1.0,1993-11-26,-0.2083488400521449
-0.99,0.04,1.0,-1.97,1015.2,0.67,0.5,-0.98,0.33,0.0,-0.02,5.8,0.9,-0.72,0.9,0.9,-3.45,53.43,-6.24,1993.0,11.0,27.0,2.2,-0.55,1.0,1.0,2.0,0.0,0.0,1.0,1993-11-27,-0.2083488400521449
-1.38,-0.48,0.0,-0.06,1009.3,1.92,1.57,-0.86,1.36,0.0,-0.02,5.48,1.1,-0.44,1.7,1.7,-3.45,53.43,-6.24,1993.0,11.0,28.0,2.6,-0.02,1.0,1.0,0.0,0.0,0.0,1.0,1993-11-28,-0.2083488400521449
-0.78,-0.14,0.0,-0.12,997.7,2.31,2.8,-0.86,3.01,0.0,-0.02,5.82,0.9,-0.51,0.0,-1.2,-3.45,53.43,-6.24,1993.0,11.0,29.0,4.0,-1.55,1.0,1.0,0.0,1.0,0.0,1.0,1993-11-29,-0.2083488400521449
-1.03,-0.93,1.0,-0.93,993.2,-0.36,-0.57,-0.16,-0.5,3.5,-0.02,5.25,0.5,-1.13,0.5,0.5,-3.45,53.43,-6.24,1993.0,11.0,30.0,6.3,-0.82,1.0,1.0,2.0,0.0,1.0,0.0,1993-11-30,-0.2083488400521449
-0.38,-0.75,1.0,-1.1,992.8,1.05,0.96,0.54,0.95,0.1,-0.02,5.62,0.5,-0.99,0.9,0.9,-3.45,53.43,-6.24,1993.0,12.0,1.0,8.7,-0.55,1.0,1.0,0.0,0.0,0.0,1.0,1993-12-01,-0.2083488400521449
-0.13,1.08,0.0,0.73,995.7,1.86,1.11,0.54,1.05,0.0,-0.02,8.3,0.8,-0.72,1.0,1.0,-3.45,53.43,-6.24,1993.0,12.0,2.0,1.8,-0.48,1.0,1.0,0.0,0.0,0.0,1.0,1993-12-02,-0.2083488400521449
-0.23,0.96,0.0,0.73,991.0,1.7,0.96,-0.16,1.15,0.5,-0.02,8.72,0.9,-0.72,0.0,-0.6,-3.45,53.43,-6.24,1993.0,12.0,3.0,1.8,-1.35,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-03,-0.2083488400521449
-0.23,-0.43,0.0,-0.42,996.0,0.92,0.81,1.36,0.84,5.9,-0.02,7.48,0.5,-1.13,0.0,-2.3,-3.45,53.43,-6.24,1993.0,12.0,4.0,8.0,-1.92,1.0,1.0,0.0,1.0,2.0,1.0,1993-12-04,-0.2083488400521449
-0.64,0.02,0.0,-0.39,1011.2,0.47,0.04,0.31,0.12,2.0,-0.02,6.75,0.6,-0.99,0.6,0.6,-3.45,53.43,-6.24,1993.0,12.0,5.0,4.0,-0.75,1.0,1.0,0.0,0.0,0.0,1.0,1993-12-05,-0.2083488400521449
-0.54,-0.03,0.0,-0.14,1002.4,0.78,0.81,0.07,0.64,0.5,-0.02,7.25,0.8,-0.86,0.0,-3.45,-3.45,53.43,-6.24,1993.0,12.0,6.0,4.7,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-06,-0.2083488400521449
-1.48,-0.97,1.0,-0.94,993.3,0.78,0.5,0.42,0.43,4.6,-0.02,5.42,0.3,-1.27,0.3,0.3,-3.45,53.43,-6.24,1993.0,12.0,7.0,4.3,-0.95,1.0,1.0,0.0,0.0,1.0,1.0,1993-12-07,-0.2083488400521449
-0.11,-0.7,1.0,-0.85,976.7,3.36,4.63,0.66,4.66,0.9,-0.02,6.58,0.8,-0.72,0.0,-3.45,-3.45,53.43,-6.24,1993.0,12.0,8.0,9.8,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-08,-0.2083488400521449
-1.01,-0.25,0.0,-0.08,985.3,1.84,2.95,0.77,3.11,2.0,-0.02,6.02,1.0,-0.65,0.7,0.7,-3.45,53.43,-6.24,1993.0,12.0,9.0,3.4,-0.68,1.0,1.0,0.0,0.0,0.0,1.0,1993-12-09,-0.2083488400521449
-0.83,-0.81,0.0,-0.64,989.3,2.31,2.8,0.42,2.8,5.8,-0.02,5.08,0.8,-0.86,0.2,0.2,-3.45,53.43,-6.24,1993.0,12.0,10.0,6.8,-1.02,1.0,1.0,0.0,0.0,2.0,1.0,1993-12-10,-0.2083488400521449
-1.34,-1.06,1.0,-0.94,999.2,1.54,1.27,0.66,1.05,1.9,-0.02,4.1,0.8,-0.79,0.6,0.6,-3.45,53.43,-6.24,1993.0,12.0,11.0,5.4,-0.75,1.0,1.0,0.0,0.0,0.0,1.0,1993-12-11,-0.2083488400521449
-0.44,-0.7,0.0,-0.44,990.6,0.58,1.27,-0.98,1.15,0.0,-0.02,5.45,0.5,-0.99,0.0,-3.45,-3.45,53.43,-6.24,1993.0,12.0,12.0,8.2,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-12,-0.2083488400521449
-1.09,-1.27,0.0,0.06,990.1,0.81,1.73,-2.26,1.67,0.0,-0.02,6.05,0.6,-0.92,0.0,-3.45,-3.45,53.43,-6.24,1993.0,12.0,13.0,7.5,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-13,-0.2083488400521449
-1.34,-1.58,1.0,-1.48,987.5,1.16,1.42,0.19,1.56,0.0,-0.02,4.0,0.7,-0.79,0.0,-2.0,-3.45,53.43,-6.24,1993.0,12.0,14.0,7.7,-1.82,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-14,-0.2083488400521449
-1.38,-1.0,1.0,-0.96,966.5,2.33,1.88,0.54,1.56,2.0,-0.02,4.2,0.6,-0.92,0.0,-0.6,-3.45,53.43,-6.24,1993.0,12.0,15.0,4.9,-1.35,1.0,1.0,0.0,0.0,0.0,1.0,1993-12-15,-0.2083488400521449
-1.5,-0.66,0.0,-0.58,982.3,1.41,0.96,0.66,0.64,3.1,-0.02,4.38,0.6,-1.06,0.5,0.5,-3.45,53.43,-6.24,1993.0,12.0,16.0,2.8,-0.82,1.0,1.0,0.0,0.0,1.0,1.0,1993-12-16,-0.2083488400521449
-0.54,-0.61,0.0,-0.66,995.6,-0.14,0.04,0.31,-0.09,0.0,-0.02,5.18,0.5,-1.06,0.0,-0.1,-3.45,53.43,-6.24,1993.0,12.0,17.0,7.3,-1.18,1.0,1.0,0.0,0.0,0.0,1.0,1993-12-17,-0.2083488400521449
0.09,0.83,0.0,0.42,986.0,1.75,1.42,0.19,1.36,0.0,-0.02,7.9,1.0,-0.65,0.0,-1.3,-3.45,53.43,-6.24,1993.0,12.0,18.0,4.0,-1.58,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-18,-0.2083488400521449
0.11,-0.52,0.0,0.27,986.8,1.79,1.73,0.31,1.67,2.8,-0.02,7.9,0.6,-1.06,0.0,-3.45,-3.45,53.43,-6.24,1993.0,12.0,19.0,10.1,-2.3,1.0,1.0,0.0,1.0,1.0,1.0,1993-12-19,-0.2083488400521449
-1.89,-1.18,0.0,-0.5,992.0,-0.9,-0.26,-1.68,-0.19,0.0,-0.02,5.4,0.5,-1.06,0.0,-3.45,-3.45,53.43,-6.24,1993.0,12.0,20.0,3.2,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-20,-0.2083488400521449
-1.95,-1.6,1.0,-1.45,996.5,0.78,0.5,0.54,0.43,3.5,-0.02,3.4,0.4,-1.13,0.0,-0.7,-3.45,53.43,-6.24,1993.0,12.0,21.0,4.8,-1.38,1.0,1.0,2.0,0.0,1.0,1.0,1993-12-21,-0.2083488400521449
-1.29,-0.79,1.0,-0.87,988.2,1.52,1.42,0.77,1.36,0.2,-0.02,4.55,0.6,-0.92,0.0,-3.45,-3.45,53.43,-6.24,1993.0,12.0,22.0,4.4,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-22,-0.2083488400521449
-1.6,-1.27,1.0,-0.89,989.0,1.21,0.81,0.54,0.74,0.1,-0.02,3.68,0.7,-0.79,0.0,-3.45,-3.45,53.43,-6.24,1993.0,12.0,23.0,5.0,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-23,-0.2083488400521449
-2.17,-1.27,1.0,-1.1,993.8,-0.05,0.35,1.01,0.64,0.4,-0.02,2.7,0.4,-1.13,0.0,-1.1,-3.45,53.43,-6.24,1993.0,12.0,24.0,2.2,-1.52,0.0,1.0,2.0,0.0,0.0,1.0,1993-12-24,-0.2083488400521449
-2.23,-1.51,1.0,-1.02,996.5,-1.01,-1.18,1.01,-1.22,0.6,-0.02,2.88,0.2,-1.27,0.0,-1.3,-3.45,53.43,-6.24,1993.0,12.0,25.0,3.0,-1.58,0.0,1.0,2.0,0.0,0.0,0.0,1993-12-25,-0.2083488400521449
-1.87,-1.4,1.0,-1.5,1004.5,-1.55,-1.33,-0.63,-1.43,0.0,-0.02,2.55,0.3,-1.2,0.3,0.3,-3.45,53.43,-6.24,1993.0,12.0,26.0,4.3,-0.95,1.0,1.0,2.0,0.0,0.0,0.0,1993-12-26,-0.2083488400521449
-1.48,-0.79,1.0,-1.02,996.9,-0.7,0.2,-0.63,0.22,0.1,-0.02,3.62,0.4,-1.13,0.0,-0.3,-3.45,53.43,-6.24,1993.0,12.0,27.0,3.5,-1.25,1.0,1.0,2.0,0.0,0.0,1.0,1993-12-27,-0.2083488400521449
-0.76,-0.32,0.0,-0.52,987.8,0.47,0.65,-0.63,0.53,3.6,-0.02,4.8,0.3,-1.27,0.0,-2.7,-3.45,53.43,-6.24,1993.0,12.0,28.0,4.9,-2.05,1.0,1.0,0.0,1.0,1.0,1.0,1993-12-28,-0.2083488400521449
-0.46,-0.7,0.0,-0.04,982.4,1.36,2.8,0.42,3.32,1.9,-0.02,5.55,0.8,-0.79,0.0,-3.45,-3.45,53.43,-6.24,1993.0,12.0,29.0,8.1,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1993-12-29,-0.2083488400521449
